Parameter Count: 1292868
Training with 118287 image pairs
[   100,  0.0000223]     0.0008,     0.0052,    24.8855,    34h17m30s
[   200,  0.0000287]     0.0016,     0.0070,    24.3306,    34h21m48s
[   300,  0.0000351]     0.0023,     0.0147,    21.1360,    34h22m10s
[   400,  0.0000415]     0.0028,     0.0266,    17.6209,    34h28m26s
[   500,  0.0000479]     0.0053,     0.0567,    14.1859,    34h20m25s
[   600,  0.0000543]     0.0139,     0.0997,    12.5723,    34h15m07s
[   700,  0.0000607]     0.0422,     0.2159,     9.4684,    34h17m05s
[   800,  0.0000671]     0.0741,     0.3253,     8.1466,    34h14m29s
[   900,  0.0000735]     0.1214,     0.4664,     6.4202,    34h14m16s
[  1000,  0.0000799]     0.1281,     0.4859,     6.4147,    34h14m17s
[  1100,  0.0000863]     0.1562,     0.5855,     5.2047,    34h09m37s
[  1200,  0.0000927]     0.1666,     0.6219,     4.9978,    34h09m25s
[  1300,  0.0000991]     0.1734,     0.6661,     4.4926,    34h07m03s
[  1400,  0.0001055]     0.2177,     0.7289,     3.9812,    34h02m56s
[  1500,  0.0001119]     0.2308,     0.7673,     3.6242,    34h13m45s
[  1600,  0.0001183]     0.2525,     0.8020,     3.1367,    34h03m09s
[  1700,  0.0001247]     0.2959,     0.8216,     3.0668,    33h59m45s
[  1800,  0.0001311]     0.3378,     0.8369,     3.0089,    33h57m08s
[  1900,  0.0001375]     0.3844,     0.8681,     2.4411,    33h58m40s
[  2000,  0.0001439]     0.4252,     0.8778,     2.3938,    33h57m47s
[  2100,  0.0001502]     0.4455,     0.8833,     2.4789,    34h06m47s
[  2200,  0.0001566]     0.5492,     0.9192,     1.8249,    33h55m58s
[  2300,  0.0001630]     0.5947,     0.9097,     1.8562,    33h48m05s
[  2400,  0.0001694]     0.6398,     0.9352,     1.6077,    33h46m49s
[  2500,  0.0001758]     0.6250,     0.9305,     1.6829,    33h47m14s
[  2600,  0.0001822]     0.6856,     0.9489,     1.4668,    33h49m39s
[  2700,  0.0001886]     0.6947,     0.9464,     1.3554,    33h37m53s
[  2800,  0.0001950]     0.7588,     0.9603,     1.1282,    33h39m28s
[  2900,  0.0002014]     0.7614,     0.9497,     1.3064,    33h36m32s
[  3000,  0.0002078]     0.7980,     0.9558,     1.1613,    33h34m55s
[  3100,  0.0002142]     0.8217,     0.9670,     1.0280,    33h36m04s
[  3200,  0.0002206]     0.8105,     0.9692,     0.9552,    33h45m08s
[  3300,  0.0002270]     0.7861,     0.9569,     1.1854,    33h32m32s
[  3400,  0.0002334]     0.8333,     0.9669,     1.0186,    33h28m06s
[  3500,  0.0002398]     0.8689,     0.9702,     0.9257,    33h26m47s
[  3600,  0.0002462]     0.8583,     0.9675,     0.9938,    33h26m57s
[  3700,  0.0002526]     0.8867,     0.9748,     0.7652,    33h21m59s
[  3800,  0.0002590]     0.8772,     0.9759,     0.8381,    33h21m55s
[  3900,  0.0002654]     0.8895,     0.9759,     0.8786,    33h20m38s
[  4000,  0.0002718]     0.8648,     0.9633,     1.0472,    33h15m28s
[  4100,  0.0002782]     0.9039,     0.9738,     0.8650,    33h15m30s
[  4200,  0.0002846]     0.9127,     0.9811,     0.7263,    33h18m50s
[  4300,  0.0002910]     0.9320,     0.9848,     0.5200,    33h22m31s
[  4400,  0.0002973]     0.9303,     0.9852,     0.5584,    33h09m50s
[  4500,  0.0003037]     0.9320,     0.9866,     0.4988,    33h10m01s
[  4600,  0.0003101]     0.9275,     0.9847,     0.5200,    33h08m02s
[  4700,  0.0003165]     0.9245,     0.9823,     0.6010,    33h04m13s
[  4800,  0.0003229]     0.9306,     0.9761,     0.8038,    33h22m18s
[  4900,  0.0003293]     0.9364,     0.9836,     0.6076,    33h22m36s
[  5000,  0.0003357]     0.9216,     0.9802,     0.8490,    33h02m35s
[  5100,  0.0003421]     0.9187,     0.9797,     0.6505,    33h05m04s
[  5200,  0.0003485]     0.9487,     0.9877,     0.5545,    33h07m39s
[  5300,  0.0003549]     0.9381,     0.9869,     0.4417,    32h55m00s
[  5400,  0.0003613]     0.9425,     0.9873,     0.5331,    33h10m14s
[  5500,  0.0003677]     0.9534,     0.9888,     0.4100,    32h54m12s
[  5600,  0.0003741]     0.9387,     0.9792,     0.7160,    32h49m55s
[  5700,  0.0003805]     0.9486,     0.9814,     0.6251,    32h53m18s
[  5800,  0.0003869]     0.9377,     0.9830,     0.5444,    32h53m28s
[  5900,  0.0003933]     0.9427,     0.9788,     0.6428,    32h48m40s
[  6000,  0.0003997]     0.9555,     0.9839,     0.5095,    32h58m46s
